,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,Evacuation Costs,Expected Number of Deaths
162,580500939.6515608,0,710400000.0,0.0,1.0804289641351907
163,155154674.48478824,0,710400000.0,0.0,0.1665102652645821
164,223168576.58624294,0,710400000.0,0.0,0.29303933309751445
165,54597756.05906272,0,710400000.0,0.0,0.03939830036735366
166,349467351.7825723,0,710400000.0,0.0,0.2573797994616609
167,106342927.24019694,0,710400000.0,0.0,0.07985825157139442
168,290087343.62487215,0,710400000.0,0.0,0.33717740526642576
169,227685303.55594802,0,710400000.0,0.0,0.3771164949566718
170,108318186.71594496,0,710400000.0,0.0,0.0741355595261581
171,2405889578.8854012,0,710400000.0,0.0,1.378210903270135
172,87561443.47869928,0,710400000.0,0.0,0.13394758193312245
173,174152375.85739538,0,710400000.0,0.0,0.11451555223704749
174,573303383.6999693,0,710400000.0,0.0,0.6047285403057575
175,722559943.7001543,0,710400000.0,0.0,0.8337882068923768
176,239360956.4754351,0,710400000.0,0.0,0.1924180737554872
177,511701514.16479397,0,710400000.0,0.0,0.7509464803052013
178,168165999.1365348,0,710400000.0,0.0,0.18016937098523278
179,2664245493.8774977,0,710400000.0,0.0,1.6637236739463892
180,965494853.2990428,0,710400000.0,0.0,1.4459920449322843
181,332034986.5223966,0,710400000.0,0.0,0.2402965219932778
182,63219246.83710207,0,710400000.0,0.0,0.07589416216046033
183,94967703.4464301,0,710400000.0,0.0,0.08813528107547267
184,526388077.9208961,0,710400000.0,0.0,0.45380544203689005
185,542193755.2294456,0,710400000.0,0.0,0.5159981848607479
186,459442076.4724597,0,710400000.0,0.0,0.7911001308687218
187,139962846.84102672,0,710400000.0,0.0,0.15639384354994715
188,1056310081.1345243,0,710400000.0,0.0,0.8299126863140247
189,555253680.7515469,0,710400000.0,0.0,0.535956317147257
190,2830772668.850136,0,710400000.0,0.0,2.027826554153303
191,988255324.553155,0,710400000.0,0.0,0.8722175709948516
192,189250510.52167755,0,710400000.0,0.0,0.24289816976833153
193,471581476.25284904,0,710400000.0,0.0,0.6665885767760464
194,1915021720.2930927,0,710400000.0,0.0,3.4918286367348443
195,205739830.58786738,0,710400000.0,0.0,0.24425901709813924
196,44125591.85155493,0,710400000.0,0.0,0.03734580337114816
197,221652359.39863396,0,710400000.0,0.0,0.36638629005912493
198,403195571.45463645,0,710400000.0,0.0,0.30498726647190755
199,227213053.20188403,0,710400000.0,0.0,0.2832143619277573
200,2653510525.5834703,222301383,0.0,0.0,1.9409036254171927
201,15539381.491656855,222301383,0.0,0.0,0.009220789140516663
202,3355223544.69676,222301383,0.0,0.0,1.974500606286686
203,243488685.25192198,222301383,0.0,0.0,0.1872298321722079
204,0.0,222301383,0.0,0.0,0.0
205,0.0,222301383,0.0,0.0,0.0
206,3072399403.968388,222301383,0.0,0.0,1.9525339155485144
207,167118697.73321968,222301383,0.0,0.0,0.13171420252287586
208,137494375.8653878,222301383,0.0,0.0,0.09669118343175616
209,93402937.82284006,222301383,0.0,0.0,0.059665345807560256
210,2835047251.522068,222301383,0.0,0.0,1.9275595256524238
211,11281882.094861517,222301383,0.0,0.0,0.009286237725806525
212,112230124.63783623,222301383,0.0,0.0,0.08067774972190682
213,170705832.91282976,222301383,0.0,0.0,0.13509910977824818
214,2359631812.6657605,222301383,0.0,0.0,1.9501092171334975
215,1507805008.9502363,222301383,0.0,0.0,1.1982423456964773
216,3007575791.227854,222301383,0.0,0.0,1.9413322851599748
217,59127089.6805609,222301383,0.0,0.0,0.0444059560302869
218,1323645141.926066,222301383,0.0,0.0,0.7268694849009274
219,232295656.31545347,222301383,0.0,0.0,0.13279379769423444
220,9984289.322131628,222301383,0.0,0.0,0.009234102426818727
221,70605150.96514925,222301383,0.0,0.0,0.04507653755954711
222,2655189162.7691894,222301383,0.0,0.0,1.942451324017647
223,2473485499.2298265,222301383,0.0,0.0,1.9178173806467846
224,2188892481.6273465,222301383,0.0,0.0,1.6199695961357463
225,3693604822.942677,222301383,0.0,0.0,1.9602851390544451
226,20274345.427157193,222301383,0.0,0.0,0.03942730074488345
227,98175662.40298742,222301383,0.0,0.0,0.06215297005514392
228,1886093680.7843792,222301383,0.0,0.0,1.1842467548450912
229,257108096.87277153,222301383,0.0,0.0,0.21390206790475644
230,39957741.29430678,222301383,0.0,0.0,0.028534980464416406
231,2412253179.1460776,222301383,0.0,0.0,1.9169871284417193
232,444233146.1087943,222301383,0.0,0.0,0.29656666911894436
233,11617662.058579728,222301383,0.0,0.0,0.009356153882879244
234,332687519.1404195,222301383,0.0,0.0,0.2402047108545867
235,0.0,222301383,0.0,0.0,0.0
236,2680882758.357687,222301383,0.0,0.0,1.9661414302026732
237,2664839382.7255263,222301383,0.0,0.0,1.9052101244452655
238,9626791.412226578,222301383,0.0,0.0,0.00912639234222824
239,0.0,222301383,0.0,0.0,0.0
240,62927745.690740526,222301383,0.0,0.0,0.06251168724670832
241,3354086188.367282,222301383,0.0,0.0,1.9736599303724773
242,212954182.93331176,222301383,0.0,0.0,0.13512153166253307
243,2669976516.2374372,222301383,0.0,0.0,1.9655536115475223
244,2266279065.756319,222301383,0.0,0.0,1.9157847920576754
245,0.0,222301383,0.0,0.0,0.0
246,3503506598.434779,222301383,0.0,0.0,1.9744974096544083
247,519608592.4897343,222301383,0.0,0.0,0.42296965104597367
248,3648297444.8014755,222301383,0.0,0.0,1.9308802223866035
249,2454378191.487333,222301383,0.0,0.0,1.8991145144471095
250,74336467.22881964,222301383,0.0,0.0,0.059419412884554296
251,2502914128.5844254,222301383,0.0,0.0,1.9466340282119834
252,0.0,222301383,0.0,0.0,0.0
253,47329407.11230973,222301383,0.0,0.0,0.042882276074145485
254,254284030.13154608,222301383,0.0,0.0,0.15984289051630424
255,2151116775.878437,222301383,0.0,0.0,1.9495663518678321
256,3713326229.856749,222301383,0.0,0.0,1.974306538626737
257,0.0,222301383,0.0,0.0,0.0
258,107407202.65831816,222301383,0.0,0.0,0.09660573583999524
259,0.0,222301383,0.0,0.0,0.0
260,163573968.55417943,222301383,0.0,0.0,0.1289629445865892
261,3498486762.3855505,222301383,0.0,0.0,1.970944014928009
262,0.0,222301383,0.0,0.0,0.0
263,10529005.798278386,222301383,0.0,0.0,0.009157331659428811
264,27978683.510809645,222301383,0.0,0.0,0.027945591486894045
265,1777011265.9461322,222301383,0.0,0.0,1.1966467014886963
266,3027873632.0154686,222301383,0.0,0.0,1.9221093920502577
267,0.0,222301383,0.0,0.0,0.0
268,850962429.2847782,222301383,0.0,0.0,0.7285116121948613
269,40288893.53798479,222301383,0.0,0.0,0.029505132922190404
270,2746008951.129978,222301383,0.0,0.0,1.9786142501291217
271,3309882660.178677,222301383,0.0,0.0,1.940984839685206
272,1774958169.8450618,222301383,0.0,0.0,1.1649664556486807
273,2345245174.0700455,222301383,0.0,0.0,1.6434113381913482
274,8640370.245610503,222301383,0.0,0.0,0.009932508272338028
275,2175252666.345427,222301383,0.0,0.0,1.977114187123861
276,3334050529.8402777,222301383,0.0,0.0,1.9588499909904613
277,97209930.94537392,222301383,0.0,0.0,0.06254542053483436
278,33905237.51984963,222301383,0.0,0.0,0.029261136221905956
279,3014296351.5564847,222301383,0.0,0.0,1.946800248915694
280,761803710.898444,222301383,0.0,0.0,0.4886403989797288
281,15791152.599532759,222301383,0.0,0.0,0.00939287767021595
282,633125245.9524378,222301383,0.0,0.0,0.5580297796665161
283,14795353.350323915,222301383,0.0,0.0,0.008712237106976804
284,0.0,222301383,0.0,0.0,0.0
285,0.0,222301383,0.0,0.0,0.0
286,0.0,222301383,0.0,0.0,0.0
287,0.0,222301383,0.0,0.0,0.0
288,378674743.35070467,222301383,0.0,0.0,0.24866294081325935
289,35252375.418598324,222301383,0.0,0.0,0.02852786665144159
290,2908333732.207085,222301383,0.0,0.0,1.9095916938839044
291,2495953545.730461,222301383,0.0,0.0,1.9398141907061104
292,0.0,222301383,0.0,0.0,0.0
293,588746087.5768842,222301383,0.0,0.0,0.3639846341809236
294,63628953.88483605,222301383,0.0,0.0,0.14231437918945355
295,0.0,222301383,0.0,0.0,0.0
296,2780905615.800934,222301383,0.0,0.0,1.9244134614441453
297,2946068178.7864356,222301383,0.0,0.0,1.9409036254171927
298,3473216161.938246,222301383,0.0,0.0,1.9530547940949368
299,35932541.719746925,222301383,0.0,0.0,0.02916968797468146
