,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,Evacuation Costs,Expected Number of Deaths
10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,6,0,0,4,6,5,4,0,0,0.0,194491302.39114514,115300000.0,0.0,0.0
11,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,3,2,0,3,0,0,14465194.703175966,71112653.17314088,176700000.0,372.0243035670413,0.0047472068992204155
12,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,39182669.60073176,44445888.24345155,146000000.0,0.0,0.047921300863618635
13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,3,0,0,2,0,2,3,0,1,6959474.733656622,182513815.98193717,30700000.0,205.103486555289,0.0019842889990807234
14,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,2,2,0,1,0,0,19037579.327419408,60510310.34622279,267200000.0,812.2223854065905,0.002609892334865092
15,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,2,0,0,3,0,1,42363509.746111095,89574184.7685284,115300000.0,2246.487782572438,0.004638890682275156
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,4,1,0,6,0,5,3,0,0,2620486.3260930283,191199688.64795056,0.0,0.0,0.002525596502749282
17,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,5,0,0,7,0,0,3,7,0,3,0,0,0.0,148210775.49596405,290400000.0,0.0,0.0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,183079342.16843867,46787136.39907743,0.0,4127.109848443968,0.08996100979785206
19,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,2,3,2,0,0,54604064.75468584,88362731.83442694,115300000.0,0.0,0.059957601752224164
20,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,3,0,0,6,0,0,2,1,1,6,0,0,1424522.51526309,177853763.57648188,61400000.0,0.0,0.000798825472737905
21,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,2,0,1,0,3,0,0,0,0,0,5,6,2,2,0,0,0.0,144684245.49414408,419100000.0,0.0,0.0
22,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,2,6,0,3,0,0,12742748.688072141,121155458.64584923,146000000.0,0.0,0.011606486706699403
23,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199546987.5872004,0.0,61400000.0,0.0,0.13751340563007797
24,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,3,0,0,44381542.08450269,73927529.58914831,61400000.0,1107.248706874895,0.018211161170649803
25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,173668669.4556122,7332080.219521779,84600000.0,6722.460748716166,0.03649359675003061
26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,173668669.4556122,14092235.304915495,84600000.0,0.0,0.24329064500020403
27,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,42559278.951186776,7332080.219521779,351800000.0,2383.644206069414,0.005041632427868885
28,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,4,0,1,0,0,3,7,0,0,0,0,9563201.991123643,97885446.0120538,478900000.0,230.34608138432145,0.00411278846509396
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,2,0,0,1,0,0,55308170.19684029,108882361.69839434,0.0,0.0,0.050749466172054766
30,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,121070772.41092527,7332080.219521779,115300000.0,0.0,0.13943155543892563
31,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,6,0,0,14465194.703175966,55447481.01645238,309900000.0,372.0243035670413,0.0047472068992204155
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330201989.8734548,0.0,0.0,0.0,0.33281640032881454
33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,3,0,0,73084480.36130399,58840144.550849974,84600000.0,1803.9534203668595,0.028928507694919628
34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,323071108.5436759,6320800.309666242,0.0,4489.935523696824,0.1186222534185979
35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,4,0,3,0,0,71607216.20833255,70220526.6345545,84600000.0,1756.1051554968726,0.028658024861567374
36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,0,0,0,0,0,3,0,0,5,1,0,0,0,0,42699009.17035282,85035415.88689035,121200000.0,2259.004487812911,0.00471191477613741
37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244094557.1360455,0.0,30700000.0,0.0,0.19550578144473216
38,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,3,0,0,0,4,0,0,6,0,0,3,0,0,3,0,0,0.0,123562305.05791053,473000000.0,0.0,0.0
39,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,130481445.12375173,40026981.31368371,30700000.0,3200.7695174253786,0.052571737555791836
40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,0,0,3,1,0,3,0,0,64718842.90966675,107289387.33268747,0.0,1497.475116873289,0.020646185419718324
41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,95057361.83181645,22167818.198803753,217800000.0,4145.5236058968585,0.014505345498646608
42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182276814.93836257,42291505.65437629,0.0,8959.845319165977,0.02968225524440035
43,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45451382.87097035,0.0,607900000.0,1255.9452795697734,0.015601735820951354
44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,175145933.60858366,48612305.96404253,0.0,8450.355929405256,0.029285038344475236
45,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,194514438.95208505,25037214.086173728,61400000.0,0.0,0.13310788949226737
46,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,2,3,0,3,0,0,15948795.962599542,114866592.09639278,146000000.0,411.1255260401237,0.006198463901937876
47,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,3,0,0,6,0,0,2509575.712317814,129263707.6864724,297900000.0,0.0,0.002324425092670455
48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,184556606.32141012,39015701.403828174,0.0,0.0,0.2506430350866787
49,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,105197469.81976137,27631367.846842468,115300000.0,0.0,0.11198387806031115
50,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,228221254.54488155,20299287.62732069,30700000.0,0.0,0.16805810406611768
51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,175145933.60858366,6320800.309666242,84600000.0,0.0,0.24404198620396034
52,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98466362.60242918,0.0,290400000.0,2307.697454269638,0.04769584247182369
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,323071108.5436759,6320800.309666242,0.0,0.0,0.3295062594961053
54,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,107218303.2833229,20299287.62732069,146000000.0,0.0,0.08887555267945457
55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182276814.93836257,0.0,84600000.0,0.0,0.2473521270366696
56,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,132688246.74234171,39015701.403828174,30700000.0,0.0,0.14717183244533946
57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,3,0,0,0,0,121070772.41092527,53628282.1006941,30700000.0,0.0,0.13943155543892563
58,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,107404271.43835133,26620087.93698693,115300000.0,0.0,0.11312310618400662
59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,6,0,0,1,0,2,7,0,0,8464108.888841372,179629940.46524635,0.0,0.0,0.0056250654329273895
60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142842258.2188568,32694901.094161935,30700000.0,0.0,0.1518566798332644
61,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,95490675.92135265,6320800.309666242,205800000.0,0.0,0.1310937378215242
62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,1,0,2,0,0,0,71179795.91667199,87593727.35700661,0.0,0.0,0.06432841483467948
63,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,224810853.23374307,26620087.93698693,30700000.0,4911.74495427231,0.020190727029934685
64,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,117558282.91486645,20299287.62732069,115300000.0,6622.687941954959,0.014136954428631783
65,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,2,0,3,0,1,0,0,0,0,0,6,0,0,0,0,0,2516099.8660692987,93123085.60491845,727400000.0,106.83224365129654,0.00035043880575420523
66,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,7,0,0,4,0,0,3,0,0,0.0,164412206.6917198,205800000.0,0.0,0.0
67,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,240684155.824907,6320800.309666242,30700000.0,0.0,0.19570373596140353
68,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,3,3,0,0,14465194.703175966,46724604.905972004,309900000.0,617.6184727187208,0.001978002874675174
69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,4,0,0,0,1,0,3,0,0,59162394.79307137,105367211.54872894,0.0,1549.8492567891562,0.01893750755521708
70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,259156031.3096916,20299287.62732069,0.0,0.0,0.2105624864729176
71,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,54724322.84121618,54549558.49374136,115300000.0,0.0,0.04448149786391335
72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,98708810.19722615,47613019.59143919,84600000.0,0.0,0.11232276906257604
73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,183571763.55276248,45552488.86841263,0.0,0.0,0.25014214095084114
74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,184556606.32141012,39015701.403828174,0.0,6931.082805306371,0.0375964552630018
75,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,79085174.77183533,37683606.26190176,115300000.0,1861.0148781870073,0.03692086579875115
76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,7,0,0,1,7,0,4,0,0,14952970.320293661,169206063.88817728,0.0,235.4617219549439,0.0038434967462004106
77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,104099975.04482047,26620087.93698693,84600000.0,2586.8495625696196,0.0438437060453028
78,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,10602367.854117682,14092235.304915495,540300000.0,0.0,0.009561778707234566
79,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,3,0,3,0,1,26049510.620742917,105802041.37215814,92100000.0,862.3717972569027,0.0031363305524145144
80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330201989.8734548,0.0,0.0,4736.96068236869,0.11981390411837324
81,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,4796248.828313764,86647633.30208814,554000000.0,0.0,0.004349340951469473
82,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46240651.377103075,0.0,357700000.0,1106.964381538451,0.02103699883150622
83,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,44851464.9008273,11068771.68625446,490900000.0,0.0,0.057790310690426325
84,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,2,0,0,0,3,0,0,6,0,0,1,3,0,3,0,0,1833611.6495775701,124656091.50454265,400400000.0,96.049977374052,0.0001444254729833768
85,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,53044665.0218239,12857587.774250694,297900000.0,0.0,0.046664575839377616
86,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98466362.60242918,0.0,339000000.0,0.0,0.13248845131062137
87,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,2,0,0,0,2,0,0,0,1,0,2,0,0,7,0,0,3601426.8482932146,114643297.0634799,388400000.0,126.9495132439618,0.0009306808288496454
88,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,3,0,0,48593342.31355823,70378507.3560637,61400000.0,1689.6139731353492,0.00817835246195055
89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,173668669.4556122,49623585.87389807,0.0,0.0,0.24329064500020403
90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,5,4,0,1,0,0,2,0,0,21368365.408570815,174467579.31949452,30700000.0,0.0,0.017243407621596585
91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,4,4,0,1,0,0,2,0,0,30060017.42596703,171040550.19810385,0.0,0.0,0.025939490044809714
92,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,3,0,0,2,0,0,1,7,0,0,0,0,0.0,91080302.69729945,765700000.0,0.0,0.0
93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,235851655.43712977,28488618.508469995,0.0,0.0,0.17885643578374644
94,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67057337.62494732,6320800.309666242,236500000.0,0.0,0.09083069183189542
95,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,3,0,0,7,0,0,0,0,0,3,0,0,16896303.527414955,154707292.99817893,61400000.0,0.0,0.008508885636439756
96,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,7268843.799690032,68141987.19042079,642800000.0,207.080330754944,0.001998715086247498
97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,2,0,0,1,0,0,0,2,0,58602872.06835415,93322051.71322732,30700000.0,3261.879655603001,0.006254832516736142
98,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,7,0,0,1,3,0,0,0,0,2516099.8660692987,87529751.87043756,898900000.0,64.35071617583979,0.0008410531338100924
99,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,15415209.472427348,26403379.542306438,419100000.0,0.0,0.011898797463279716
100,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27414421.918433018,0.0,521600000.0,1481.504652842998,0.003243838634487757
101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191687487.65118903,32694901.094161935,0.0,9120.340498470756,0.030474381110326552
102,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,5516833.438216244,75530159.85232347,642800000.0,167.11704509206078,0.0013509141026367792
103,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,113264482.19300365,24198032.45136138,84600000.0,0.0,0.1276814722661569
104,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14426970.594058631,6320800.309666242,765700000.0,371.3328840080467,0.004722247563403729
105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,88168988.53315064,56892933.545523316,0.0,0.0,0.0744471937636189
106,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,0,0,63916315.67959064,84433831.49544662,84600000.0,0.0,0.054810948208520296
107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,185948723.99602214,41148308.79076998,0.0,4225.400989624586,0.09044838764222791
108,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34022557.00383641,0.0,829900000.0,0.0,0.043215037050845555
109,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,102622710.89184904,35743850.692857295,84600000.0,0.0,0.12103673114430707
110,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23631119.223749075,6320800.309666242,388400000.0,1211.7319212010839,0.0030324773767646516
111,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,219206856.30342427,28488618.508469995,30700000.0,0.0,0.15850577944067132
112,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,3,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,12244408.086708508,52970969.631123066,419100000.0,678.6679827007642,0.0012491128899209494
113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,7,6,0,4,7,0,7,0,0,0.0,239798102.7956241,0.0,0.0,0.0
114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,87926480.50203753,28488618.508469995,84600000.0,2250.043178056594,0.03362117849697652
115,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,3,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,14426970.594058631,37472151.228560895,509600000.0,765.8740732665964,0.0015740825211345761
116,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,42699009.17035282,30518832.761027623,205800000.0,0.0,0.03926595646781175
117,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52045739.614106596,0.0,400400000.0,0.0,0.04650334626331099
118,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,4,0,0,3,0,0,3,0,0,4,0,0,0.0,119387130.30537742,478900000.0,0.0,0.0
119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,242982536.76690868,22167818.198803753,0.0,5960.339532721895,0.02185998919397469
120,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,123277574.02951525,48612305.96404253,30700000.0,6586.753456695333,0.016868494027514534
121,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,3,0,0,2,0,0,3,0,0,33632744.2978572,94576539.80742508,61400000.0,1444.753894404653,0.003445934365130015
122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,237273352.2002199,26403379.542306438,0.0,0.0,0.1720840356247579
123,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,3,0,0,7,0,0,2,6,0,4,0,0,1145374.9536306965,136234792.70018515,176700000.0,34.25775878224812,0.00022988114193637482
124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,1,0,0,0,0,0,71665177.45742896,60403105.76273288,84600000.0,0.0,0.06457212466150952
125,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,91445987.86694041,30351526.042379983,115300000.0,0.0,0.10838203606370693
126,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,123277574.02951525,6320800.309666242,115300000.0,0.0,0.1405707835626211
127,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,3,0,0,0,85994023.54870999,39261100.63171234,115300000.0,0.0,0.0764567507247287
128,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,14388746.484941293,37683606.26190176,382500000.0,0.0,0.013048022854408418
129,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,36616806.110203356,24198032.45136138,236500000.0,0.0,0.03052632939514839
130,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,23631119.223749075,7332080.219521779,606200000.0,0.0,0.0252706448063721
131,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,106120593.19313258,54862719.29296569,30700000.0,0.0,0.0879561416334708
